OBJECTID,Early_Yr,Late_Yr,GNIS_ID,GNIS_Name,Shape__Length
554,1998,1998,,,372.209155745809
555,1998,1998,,,1538.92211329536
556,1998,1998,,,1548.86292509332
557,1998,1998,,,1459.77823431583
558,1998,1998,,,2174.45488639538
559,1998,1998,,,1327.07565418002
560,1999,1999,00221364,Coleman Creek,1166.87599085917
561,1999,1999,00221794,Crane Creek,850.547459537568
562,1999,1999,00230381,Parsons Creek,390.169483018435
563,1999,1999,00240521,Cherry Creek,3344.93213020363
564,1999,1999,00249095,Santa Paula Creek,454.452404280702
565,1999,1999,00269586,"Grande Creek, Arroyo",177.142235639854
566,1999,1999,00272464,Mill Creek,411.564161260643
567,1999,1999,01655075,Deer Creek,151.513028075133
568,1999,1999,,,159.501114005052
569,1999,1999,,,1865.81201279135
570,1999,1999,,,275.060799980676
571,2000,2000,00218098,Alder Creek,4136.78509081509
572,2000,2000,00222171,Deer Creek,89.8477521544482
573,2000,2000,00229762,North Slough,2173.97271950037
574,2000,2000,00230570,Peterson Creek,1433.6672763681
575,2000,2000,00254619,Big Sulphur Creek,7500.09429959307
576,2000,2000,00254688,Calaveras Creek,1351.31932367222
577,2000,2000,01654946,Alameda Creek,14120.8778311326
578,2000,2000,,,88.144097564982
579,2000,2000,,,38.1493223247262
580,2000,2000,,,582.934043394547
581,2000,2000,,,134.579107520705
582,2000,2000,,,673.783914600172
583,2000,2000,,,65.7896450906002
584,2000,2000,,,1434.55411964379
585,2000,2000,,,345.089010637465
586,2000,2000,,,683.256465916488
587,2000,2000,,,1416.95604981591
588,2000,2000,,,3681.71334230245
589,2000,2000,,,202.526077257326
590,2000,2000,,,736.321823684424
591,2000,2000,,,1392.82616656941
592,2000,2000,,,675.172005810928
593,2000,2000,,,2784.99072416986
594,2000,2000,,,42.7772876260969
595,2001,2001,00218406,Arroyo Jan Jose,424.36697108905
596,2001,2001,00218500,Backbone Creek,3217.8110201223
597,2001,2001,00218685,Barnes Creek,875.050910376946
598,2001,2001,00219817,Bridge Creek,1216.20613050979
599,2001,2001,00219876,Brooks Creek,4173.79704176104
600,2001,2001,00220643,Carson Creek,685.307878079622
601,2001,2001,00221909,Cummings Creek,1696.3847342333
602,2001,2001,00222714,Duncan Creek,2213.55234473792
603,2001,2001,00222852,East Branch East Fork North Fork Trinity River,3846.56295989087
604,2001,2001,00222854,East Branch East Weaver Creek,14.3921997230792
605,2001,2001,00222886,East Fork Hayfork Creek,790.958379362242
606,2001,2001,00223006,Eightmile Creek,6230.34192765323
607,2001,2001,00224153,Gibson Creek,358.282224662094
608,2001,2001,00226298,Johnson Creek,2265.58013669556
609,2001,2001,00227185,Little Arthur Creek,19.8386544943073
610,2001,2001,00227468,Log Cabin Creek,1276.58958952682
611,2001,2001,00228170,Martin Creek,505.170955805855
612,2001,2001,00228602,Middle Fork Rattlesnake Creek,3570.41231204929
613,2001,2001,00229081,Morrison Creek,11412.721018698
614,2001,2001,00230569,Peterson Creek,3263.64345139476
615,2001,2001,00231261,Rattlesnake Creek,1869.34068212022
616,2001,2001,00231359,Red Mountain Creek,1741.28375351497
617,2001,2001,00232397,San Francisquito Creek,12.8106997847367
618,2001,2001,00232936,Shell Mountain Creek,4720.05348416722
619,2001,2001,00233793,Doolin Creek,839.371244574299
620,2001,2001,00234486,Plummer Creek,2977.44465800957
621,2001,2001,00234861,Soldier Creek,6485.71909586024
622,2001,2001,00236551,Trinity River,2625.57186757156
623,2001,2001,00237692,Whites Creek,3327.71021294371
624,2001,2001,00238244,Yellow Jacket Creek,5796.2173445254
625,2001,2001,00238270,York Creek,3647.39234661294
626,2001,2001,00244603,Las Canovas Creek,9.99069301518102
627,2001,2001,00246003,Mission Creek,16.3881786284459
628,2001,2001,00249724,South Fork Trinity River,1214.63385140661
629,2001,2001,00254984,North Fork Mill Creek,4.57842954003238
630,2001,2001,00256518,Barker Creek,326.673218421327
631,2001,2001,00256593,Battle Creek,4315.07582299918
632,2001,2001,00256646,Bear Creek,3638.50715512257
633,2001,2001,00256802,Bell Creek,2935.98488631783
634,2001,2001,00256912,Big Creek,3053.89676976743
635,2001,2001,00256921,Big East Fork Canyon Creek,3868.27072005603
636,2001,2001,00256932,Big French Creek,5792.40596654358
637,2001,2001,00257808,Cable Creek,3227.96816178974
638,2001,2001,00258093,Cave Creek,3598.61796154167
639,2001,2001,00258731,Corral Creek,10468.58702601
640,2001,2001,00259465,Don Juan Creek,1408.18146309416
641,2001,2001,00259469,Donaldson Creek,120.302688478698
642,2001,2001,00259607,Duncan Creek,983.321641377936
643,2001,2001,00259712,East Fork Big French Creek,1551.61409502039
644,2001,2001,00259744,East Fork New River,8461.26835780372
645,2001,2001,00259772,East Tule Creek,576.214915565402
646,2001,2001,00259880,Eltapom Creek,2266.6931789898
647,2001,2001,00259906,Emigrant Creek,2264.09084943013
648,2001,2001,00260062,Fawn Creek,966.312122045569
649,2001,2001,00260588,Glade Creek,64.7922843827831
650,2001,2001,00260598,Glen Creek,6.80218270632815
651,2001,2001,00261735,Indian Creek,4480.66109837545
652,2001,2001,00261837,Italian Creek,4033.66790113373
653,2001,2001,00262479,Limestone Creek,2977.09360542109
654,2001,2001,00262577,Little Creek,10008.7381980099
655,2001,2001,00262601,Little French Creek,314.590715664714
656,2001,2001,00262695,Little Rattlesnake Creek,3377.14063412478
657,2001,2001,00263676,Miners Creek,2345.44721118191
658,2001,2001,00264008,Naufus Creek,8078.68737798787
659,2001,2001,00264192,North Fork East Fork Hayfork Creek,3511.88717238404
660,2001,2001,00264217,North Fork Trinity River,2728.26485005966
661,2001,2001,00264235,North Post Creek,3161.51470640568
662,2001,2001,00264627,Pelletreau Creek,1709.05327383996
663,2001,2001,00264684,Philpot Creek,6086.99858531687
664,2001,2001,00265681,Rush Creek,1382.79880632881
665,2001,2001,00265769,Salt Creek,3.28428035081011
666,2001,2001,00266128,Shock Creek,3171.797040591
667,2001,2001,00266292,Slide Creek,5883.53549744908
668,2001,2001,00266530,Canadian Creek,951.012877602702
669,2001,2001,00266669,Eagle Creek,2315.42991517106
670,2001,2001,00266675,East Fork North Fork Trinity River,1139.22768091917
671,2001,2001,00267073,North Fork Eagle Creek,1498.69735028694
672,2001,2001,00267146,Prospect Creek,5143.04142341967
673,2001,2001,00267379,Soldier Creek,630.194330626154
674,2001,2001,00267420,South Fork East Fork New River,4333.6978185003
675,2001,2001,00267453,South Fork Duncan Creek,830.82233039248
676,2001,2001,00268017,Swede Creek,2259.07545628023
677,2001,2001,00268562,Twomile Creek,3492.14780459014
678,2001,2001,00268701,Virgin Creek,2200.39375478196
679,2001,2001,00268909,West Fork Miners Creek,2231.60983213338
680,2001,2001,00270301,Carmel River,239.408267750509
681,2001,2001,00270301,Carmel River,327.274282599122
682,2001,2001,,,474.610591298093
683,2001,2001,,,1202.17786597139
684,2001,2001,,,969.095892999002
685,2001,2001,,,2175.28578628013
686,2001,2001,,,1156.91937545653
687,2001,2001,,,4537.7320607003
688,2001,2001,,,747.152758281641
689,2001,2001,,,1740.48548890561
690,2001,2001,,,2050.69518165553
691,2001,2001,,,3235.76894863485
692,2001,2001,,,2493.11645799527
693,2001,2001,,,2036.50224652012
694,2001,2001,,,47.3593877878298
695,2001,2001,,,5004.33384910049
696,2001,2001,,,82.8725636562
697,2001,2001,,,864.23455805901
698,2001,2001,,,2720.14787871146
699,2001,2001,,,1290.58708600642
700,2001,2001,,,213.791547417486
701,2001,2001,,,4520.19275011474
702,2001,2001,,,18127.0644923254
703,2001,2001,,,2835.05199166316
704,2001,2001,,,3090.37851703506
705,2001,2001,,,553.924787385158
706,2001,2001,,,71.8098999648252
707,2001,2001,,,233.760354468772
708,2001,2001,,,319.477329319995
709,2001,2001,,,29.4094065483784
710,2002,2002,00218808,Bear Creek,1116.56567360425
711,2002,2002,00218904,Bear Wallow Creek,2722.37589876562
712,2002,2002,00220279,Butler Creek,387.784964923894
713,2002,2002,00225435,Hoil Creek,940.581810058938
714,2002,2002,00226280,John Smith Creek,1057.11039080589
715,2002,2002,00227713,Lost Man Creek,1004.16895709798
716,2002,2002,00228167,Martin Creek,1062.32586997587
717,2002,2002,00230114,Orrs Creek,2191.88005709284
718,2002,2002,00234291,Middle Fork San Pedro Creek,129.398539321698
719,2002,2002,00234826,Soda Creek,282.011224941721
720,2002,2002,00235049,South Fork San Pedro Creek,834.360329520785
721,2002,2002,00235693,Sullivan Creek,465.331416056705
722,2002,2002,00253689,Doyle Creek,658.848821281661
723,2002,2002,,,3.25374192889
724,2002,2002,,,1294.90329404613
725,2002,2002,,,445.782415221274
726,2002,2002,,,64.8439456857277
727,2002,2002,,,93.480911090008
728,2002,2002,,,150.20689744131
729,2002,2002,,,945.914303753786
730,2002,2002,,,687.78119357199
731,2002,2002,,,5616.61254920207
732,2002,2002,,,87.0618163092311
733,2002,2002,,,2300.0847663365
734,2002,2002,,,1378.22257090806
735,2002,2002,,,2761.46301348508
736,2002,2002,,,1331.77440959354
737,2002,2002,,,391.107012691143
738,2002,2002,,,1074.17851249224
739,2002,2002,,,420.196872975902
740,2002,2002,,,866.318290839419
741,2002,2002,,,269.345958027015
742,2002,2002,,,204.439412091129
743,2002,2002,,,355.447808148136
744,2002,2002,,,174.194611522351
745,2002,2002,,,888.668729007262
746,2002,2002,,,1077.52489532676
747,2002,2002,,,1300.2277574583
748,2003,2003,00218726,Bates Creek,0.129662988359282
749,2003,2003,00218820,Bear Creek,131.60136400688
750,2003,2003,00222608,Dry Creek,437.001842969907
751,2003,2003,00223109,Elk Creek,253.774703879771
752,2003,2003,00223795,Franchini Creek,153.17034920178
753,2003,2003,00228565,Michaels Creek,1810.60328378116
754,2003,2003,00229570,Nolan Creek,868.576564638022
755,2003,2003,00229638,North Fork Alder Creek,5499.0949319447
756,2003,2003,00230956,Porterfield Creek,1651.91040598834
757,2003,2003,00232281,Salmon Creek,4821.82819463625
758,2003,2003,00234217,Lynch Creek,5173.98246102563
759,2003,2003,00235005,South Fork Fuller Creek,90.3420753671606
760,2003,2003,00235713,Sulphur Fork,231.795097459848
761,2003,2003,00253749,Petaluma River,6371.65209090154
762,2003,2003,00254755,Codornices Creek,0.580454796161882
763,2003,2003,00267200,Russian River,34.1631944473959
764,2003,2003,00269133,Willow Brook,8339.98093928986
765,2003,2003,00275280,Bear Creek,728.647821709154
766,2003,2003,,,7.18981872450818
767,2003,2003,,,945.127993114629
768,2003,2003,,,778.242849224001
769,2003,2003,,,96.7383400746552
770,2003,2003,,,144.309698392019
771,2003,2003,,,441.992909741727
772,2003,2003,,,534.614698273193
773,2003,2003,,,92.8686332821763
774,2003,2003,,,841.473389307036
775,2003,2003,,,851.004476805014
776,2003,2003,,,457.115314137038
777,2003,2003,,,192.243011051985
778,2003,2003,,,1223.18702375851
779,2003,2003,,,1470.01248563884
780,2003,2003,,,6577.47140048453
781,2003,2003,,,130.053558329165
782,2003,2003,,,61.9665043861737
783,2003,2003,,,651.811355536461
784,2003,2003,"232400	",San Geronimo Creek,135.707151829729
785,2004,2004,00217931,Upper North Fork Honeydew Creek,4081.73347826998
786,2004,2004,00217957,Ackerman Creek,1999.49050011415
787,2004,2004,00218054,Alamitos Creek,8671.92647820093
788,2004,2004,00218067,Albee Creek,1115.27516837286
789,2004,2004,00218089,Alder Creek,3605.84712185654
790,2004,2004,00218097,Alder Creek,4168.64549915494
791,2004,2004,00218099,Alder Creek,627.964989474787
792,2004,2004,00218217,Amaya Creek,1191.16006414871
793,2004,2004,00218252,Anderson Creek,2570.64344951317
794,2004,2004,00218253,Anderson Creek,1443.55658439154
795,2004,2004,00218309,Antone Creek,1436.92353322839
796,2004,2004,00218327,Agua Caliente Creek,6479.1599871596
797,2004,2004,00218395,"Calero, Arroyo",7597.42810722003
798,2004,2004,00218423,Asbill Creek,10.7496685617329
799,2004,2004,00218424,Asbury Creek,4987.88570558958
800,2004,2004,00218427,Ash Creek,2841.82980952856
801,2004,2004,00218443,Atascadero Creek,10445.2050402737
802,2004,2004,00218453,Atwell Creek,3082.24117731248
803,2004,2004,00218466,Austin Creek,3515.55652607837
804,2004,2004,00218524,Bailey Creek,693.806598796197
805,2004,2004,00218540,Baker Creek,3977.31029819958
806,2004,2004,00218559,Bakers Creek,787.742477329142
807,2004,2004,00218574,Bald Hill Creek,2434.58571769118
808,2004,2004,00218614,Baldwin Creek,2743.47535749501
809,2004,2004,00218624,Bale Slough,31.3217079342054
810,2004,2004,00218782,Bean Creek,337.944434004953
811,2004,2004,00218798,Bear Creek,112.443893228646
812,2004,2004,00218803,Bear Creek,3580.58529653638
813,2004,2004,00218805,Bear Creek,4945.76004973345
814,2004,2004,00218807,Bear Creek,2902.42977320078
815,2004,2004,00218813,Bear Creek,1171.68165436044
816,2004,2004,00218825,Bear Creek,2005.63645438679
817,2004,2004,00218827,Bear Creek,1359.79702296427
818,2004,2004,00218855,Bear Haven Creek,5204.25604790488
819,2004,2004,00218867,Bear Pen Creek,3993.60277074786
820,2004,2004,00218873,Bear River,1150.28596974508
821,2004,2004,00218883,Bear Trap Creek,4570.5568529239
822,2004,2004,00218905,Bear Wallow Creek,4220.18348167907
823,2004,2004,00218919,Bearpen Creek,3700.74085373449
824,2004,2004,00218928,Beasley Creek,1372.88677213869
825,2004,2004,00218943,Beaver Creek,1235.12552122711
826,2004,2004,00218972,Beer Bottle Creek,687.427688773232
827,2004,2004,00218992,Bell Springs Creek,1855.69859316394
828,2004,2004,00219074,Berry Creek,194.197071988721
829,2004,2004,00219108,Bidwell Creek,7093.54065217255
830,2004,2004,00219170,Big Creek,118.925043755083
831,2004,2004,00219183,Big Finley Creek,2247.89255895612
832,2004,2004,00219223,Big Oat Creek,3408.81897762118
833,2004,2004,00219227,Big Pepperwood Creek,4831.03395529179
834,2004,2004,00219234,Big River,5241.91558284632
835,2004,2004,00219241,Big Rock Creek,6927.73720412051
836,2004,2004,00219293,Billings Creek,13715.3249569864
837,2004,2004,00219309,Bird Creek,12162.8493527323
838,2004,2004,00219332,Biter Creek,0.417114913726275
839,2004,2004,00219465,Bloody Run Creek,4683.98203926313
840,2004,2004,00219480,Blucher Creek,8118.61180113602
841,2004,2004,00219496,Blue Jay Creek,3798.24692504889
842,2004,2004,00219519,Blue Rock Creek,4616.32680572941
843,2004,2004,00219525,Blue Slide Creek,9159.27602902934
844,2004,2004,00219541,Bluff Creek,536.261091455872
845,2004,2004,00219561,Boat Creek,1362.68948437757
846,2004,2004,00219577,Bodfish Creek,981.316103593522
847,2004,2004,00219583,Bogess Creek,10200.0686471917
848,2004,2004,00219629,Bond Creek,621.371495643766
849,2004,2004,00219677,Bottom Creek,1524.88090472411
850,2004,2004,00219687,Boulder Creek,548.100042488522
851,2004,2004,00219749,Boyes Creek,1398.23122994971
852,2004,2004,00219754,Bracken Brae Creek,909.333425977655
853,2004,2004,00219762,Bradley Creek,4457.31085832559
854,2004,2004,00219771,Branciforte Creek,2062.00689427188
855,2004,2004,00219822,Bridge Creek,2368.29054805208
856,2004,2004,00219823,Bridge Creek,5050.23801269382
857,2004,2004,00219829,Bridges Creek,5372.52792632309
858,2004,2004,00219834,Briggs Creek,2108.49796767101
859,2004,2004,00219860,Broaddus Creek,14115.4969417435
860,2004,2004,00219901,Browns Creek,8704.39285611272
861,2004,2004,00219947,Brushy Creek,1125.74980715088
862,2004,2004,00219981,Buck Creek,1591.82345294018
863,2004,2004,00220029,Buckeye Creek,5548.68034001245
864,2004,2004,00220054,Buckhorn Creek,1928.04042098232
865,2004,2004,00220102,Bull Creek,5581.90128311756
866,2004,2004,00220174,Burbeck Creek,1710.93207717989
867,2004,2004,00220181,Burger Creek,4397.9524471904
868,2004,2004,00220237,Burr Creek,3985.35655796126
869,2004,2004,00220289,Butte Creek,4215.13872882067
870,2004,2004,00220290,Butte Creek,11319.2390247571
871,2004,2004,00220449,Camp Creek,7535.00979538298
872,2004,2004,00220504,Campbell Creek,6510.21961560536
873,2004,2004,00220550,Canoe Creek,9539.93646396578
874,2004,2004,00220590,Carbonera Creek,8.98167668554647
875,2004,2004,00220626,Carneros Creek,18943.5205848709
876,2004,2004,00220639,Carriger Creek,1545.98897594162
877,2004,2004,00220663,Cascade Creek,796.626331491522
878,2004,2004,00220759,Cedar Creek,39.2763372883871
879,2004,2004,00220768,Cedar Creek,3615.33856507255
880,2004,2004,00220876,Chadd Creek,6412.59202818332
881,2004,2004,00220947,Cherry Creek,1718.22557008539
882,2004,2004,00221018,China Creek,6029.25214704497
883,2004,2004,00221103,Churchman Creek,3062.43571659065
884,2004,2004,00221189,Clear Creek,822.460797644504
885,2004,2004,00221279,Cobb Creek,661.772289848151
886,2004,2004,00221322,Cold Creek,5017.90371628916
887,2004,2004,00221365,Coleman Creek,9086.10994355653
888,2004,2004,00221373,Coleman Valley Creek,3547.27011287138
889,2004,2004,00221457,Conklin Creek,4976.9724778719
890,2004,2004,00221464,Connick Creek,2125.57096228905
891,2004,2004,00221480,Cook Creek,4091.62845575647
892,2004,2004,00221498,Coon Creek,3932.636446035
893,2004,2004,00221499,Coon Creek,33.3516386833719
894,2004,2004,00221501,Coon Creek,1840.58852886812
895,2004,2004,00221528,Cooskie Creek,2026.35067567
896,2004,2004,00221533,Copeland Creek,14587.8992300492
897,2004,2004,00221572,Corner Creek,1315.5008972968
898,2004,2004,00221595,Corralitos Creek,2621.20153006527
899,2004,2004,00221693,Cow Creek,1478.94087071466
900,2004,2004,00221720,Cox Creek,2950.24928954273
901,2004,2004,00221741,Coyote Creek,321.239643106211
902,2004,2004,00221795,Crane Creek,11461.2720743197
903,2004,2004,00221835,Crocker Creek,214.592750481722
904,2004,2004,00221836,Crocker Creek,965.029392159568
905,2004,2004,00221895,Cuddeback Creek,2919.54336854794
906,2004,2004,00221904,Cull Creek,1428.60124967529
907,2004,2004,00221910,Cummings Creek,8397.62593506008
908,2004,2004,00221912,Cummiskey Creek,4714.41189542294
909,2004,2004,00221914,Cuneo Creek,1549.87731397549
910,2004,2004,00221961,Cyrus Creek,1968.61949863619
911,2004,2004,00222007,Danfield Creek,3559.75214432586
912,2004,2004,00222029,Darnell Creek,982.408403037977
913,2004,2004,00222086,DeHaven Creek,1080.53379568831
914,2004,2004,00222141,Dean Creek,1500.24485909178
915,2004,2004,00222143,Dean Creek,2797.37390905855
916,2004,2004,00222166,Deer Creek,2216.7436069094
917,2004,2004,00222279,Devil Creek,8243.22567063167
918,2004,2004,00222295,Devils Creek,998.539611469304
919,2004,2004,00222403,Dinner Creek,3002.38485352017
920,2004,2004,00222515,Dooley Creek,2311.51838688772
